id,loan_amnt,int_rate,estimated_default_prob,expected_profit
140973749,5000,15.02,0.441283416205257,419.596154429852
139641470,1000,15.02,0.441289839453888,83.91826611402601
138762061,12000,15.02,0.441297850209522,1007.0047547823577
140566486,24000,15.02,0.441299459058908,2014.0037099844485
140985580,6025,15.02,0.441300976860495,505.5974744852108
139802615,31000,15.02,0.441306027712629,2601.3908737644565
140748910,20000,15.02,0.441310723313968,1678.3025871648404
140760099,8000,15.02,0.441329114022986,671.2989365899799
140868843,15000,15.02,0.441329976393286,1258.6835631859265
138995180,16000,15.02,0.441331442847642,1342.5922765485466
140496603,2400,15.02,0.441337550990978,201.38663961877225
140644627,9000,15.02,0.441345428776586,755.189249379811
140410741,8000,15.02,0.441353911936905,671.269139416615
140419465,5975,15.02,0.441369561782153,501.3400936264158
138360735,7000,15.02,0.441369777228132,587.3438162223421
139880829,2150,15.02,0.441371937434096,180.39776024440738
139551208,4800,15.02,0.441381303482942,402.74173544093816
140003779,23500,15.02,0.441381972042396,1971.754053281955
140796814,40000,15.02,0.441383281160023,3356.169246790582
140843194,25000,15.02,0.441386669525118,2097.593055933182
140004821,2500,15.02,0.441391967426171,209.75731623147277
139960288,12000,15.02,0.441396085716789,1006.8276951040596
140638074,6000,15.02,0.441397894938749,503.4122170811995
139753351,5000,15.02,0.441421179284946,419.4926943570055
140815178,10000,15.02,0.441427597665973,838.9757483057086
140737129,6000,15.02,0.441435283079727,503.37852288855004
140486962,10000,15.02,0.441435863664478,838.9633327759541
140524325,10800,15.02,0.44143614955643,906.0799356355415
140460043,7200,15.02,0.441437908384054,604.0513883571487
140295076,24000,15.02,0.441448413602019,2013.4667586474422
140972288,10000,15.02,0.441458086292146,838.9299543891967
137914699,32000,15.02,0.441467753895441,2684.529387676952
140952508,6000,15.02,0.441468739230274,503.34837220567704
140316675,12000,15.02,0.441477946233982,1006.680149707871
140611292,14000,15.02,0.441478318051954,1174.4593928003515
140811793,40000,15.02,0.441484462995108,3355.5613463253912
140192486,15000,15.02,0.441495545222039,1258.310536614746
139937677,16000,15.02,0.441498861670773,1342.189935632798
140617606,15000,15.02,0.441501276308498,1258.297624476954
139723497,32500,15.02,0.441511962945606,2726.2593528810244
139665952,20000,15.02,0.441514408286046,1677.6907175087176
140350105,9000,15.02,0.441520705444127,754.9523103806291
139475265,10000,15.02,0.441521874927756,838.8341438585104
139797567,34000,15.02,0.441522514637142,2852.0328222510434
140429900,40000,15.02,0.441523647851528,3355.32592370802
141112447,9000,15.02,0.441532220943169,754.9367437290241
139875620,35000,15.02,0.441533231420486,2935.859802422505
139695066,10000,15.02,0.441535116949528,838.8142543418088
140222974,11800,15.02,0.441551308086983,989.7721235989546
140857988,6025,15.02,0.441551956736225,505.37034899176956
139274019,8500,15.02,0.441552493741309,712.9699312404708
140058141,10000,15.02,0.441553286218746,838.7869640994435
140638377,24000,15.02,0.44155377478996,2013.086952637152
139694390,4800,15.02,0.441570400321009,402.6054041845654
140819670,10000,15.02,0.441575634265872,838.7533973326603
140219568,21000,15.02,0.441577577534265,1761.3760049414213
140740248,25000,15.02,0.441578107012999,2096.874208166189
140410069,7000,15.02,0.441588694002389,587.1136471258883
139616629,30000,15.02,0.441596308844273,2516.167032347706
140686266,35000,15.02,0.441597866765989,2935.520014411196
138528693,10000,15.02,0.441598242757916,838.7194393776102
140557612,24000,15.02,0.441604941442886,2012.9025070866846
140890590,10000,15.02,0.441612960586277,838.6973331994118
140241301,15000,15.02,0.441666104725764,1257.9262660528539
141019902,6000,15.02,0.441667972273979,503.1688233866901
140022933,6400,15.02,0.441684163352711,536.697847452306
140662573,23800,15.02,0.441688258620472,1995.8304806138817
140541004,24000,15.02,0.441693237894243,2012.5842160388331
140525701,12000,15.02,0.441695649920198,1006.287760583835
140479278,8000,15.02,0.441696272342841,670.8577591528422
140343345,30000,15.02,0.441696306760562,2515.716441736908
140431359,20000,15.02,0.441696707915796,1677.1430894209486
140652928,12000,15.02,0.441702496421346,1006.2754204501659
139555538,4500,15.02,0.441704163454523,377.3521559210879
140239748,30000,15.02,0.441705553803997,2515.6747745591897
140020579,7000,15.02,0.441709571603852,586.9865564157101
140482552,12000,15.02,0.441720015827823,1006.243843471932
